ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
42;Umag;Croatia Open;20/07/2021;ATP250;Outdoor;Clay;1st Round;3;Cecchinato M.;Bedene A.;82;58;888;1147;6;1;6;4;;;;;;;2;0;Completed;1,66;2,2;1,74;2,2;1,85;2,23;1,7;2,13
42;Umag;Croatia Open;20/07/2021;ATP250;Outdoor;Clay;1st Round;3;Alcaraz C.;Pouille L.;73;103;963;775;3;6;6;2;6;2;;;;;2;1;Completed;1,22;4,33;1,25;4,39;1,26;4,45;1,22;4,13
42;Umag;Croatia Open;20/07/2021;ATP250;Outdoor;Clay;1st Round;3;Mager G.;Martinez P.;75;97;953;816;0;6;6;3;6;3;;;;;2;1;Completed;2,37;1,57;2,37;1,65;2,5;1,65;2,36;1,58
42;Umag;Croatia Open;21/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Gasquet R.;Giannessi A.;59;177;1139;408;7;6;6;4;;;;;;;2;0;Completed;1,5;2,62;1,46;2,94;1,64;2,94;1,51;2,55
42;Umag;Croatia Open;21/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Travaglia S.;Taberner C.;91;108;839;760;6;4;6;3;;;;;;;2;0;Completed;2,2;1,66;2,33;1,68;2,38;1,73;2,24;1,64
42;Umag;Croatia Open;21/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Ramos-Vinolas A.;Ajdukovic D.;43;275;1563;216;7;5;6;4;;;;;;;2;0;Completed;1,33;3,4;1,33;3,67;1,36;3,8;1,31;3,4
42;Umag;Croatia Open;21/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Dzumhur D.;Cecchinato M.;127;82;636;888;6;3;6;1;;;;;;;2;0;Completed;3,2;1,36;3,54;1,35;3,8;1,36;3,33;1,33
42;Umag;Croatia Open;22/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Krajinovic F.;Albot R.;34;92;1724;836;6;4;6;2;;;;;;;2;0;Completed;1,16;5;1,17;5,83;1,21;5,83;1,16;5,03
42;Umag;Croatia Open;22/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Altmaier D.;Mager G.;152;75;509;953;4;6;6;1;7;5;;;;;2;1;Completed;2,1;1,72;2,04;1,87;2,26;1,88;2,09;1,73
42;Umag;Croatia Open;22/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Lajovic D.;Zapata Miralles B.;45;121;1450;667;7;5;6;4;;;;;;;2;0;Completed;1,66;2,2;1,83;2,1;1,83;2,25;1,68;2,16
42;Umag;Croatia Open;22/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Alcaraz C.;Martin A.;73;117;963;696;6;3;6;1;;;;;;;2;0;Completed;1,16;5;1,13;7,11;1,18;7,11;1,14;5,54
42;Umag;Croatia Open;23/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Gasquet R.;Dzumhur D.;59;127;1139;636;6;3;7;6;;;;;;;2;0;Completed;1,61;2,3;1,68;2,34;1,71;2,5;1,6;2,31
42;Umag;Croatia Open;23/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Altmaier D.;Lajovic D.;152;45;509;1450;6;2;6;4;;;;;;;2;0;Completed;2,5;1,53;2,35;1,67;3,08;1,67;2,41;1,56
42;Umag;Croatia Open;23/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Ramos-Vinolas A.;Travaglia S.;43;91;1563;839;6;2;6;1;;;;;;;2;0;Completed;1,66;2,2;1,76;2,19;1,76;2,4;1,66;2,19
42;Umag;Croatia Open;23/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Alcaraz C.;Krajinovic F.;73;34;963;1724;7;6;2;6;6;1;;;;;2;1;Completed;1,72;2,1;1,98;1,93;2,05;2,13;1,85;1,94
42;Umag;Croatia Open;24/07/2021;ATP250;Outdoor;Clay;Semifinals;3;Gasquet R.;Altmaier D.;59;152;1139;509;7;6;3;6;6;3;;;;;2;1;Completed;1,72;2,1;1,88;2,03;1,88;2,3;1,71;2,12
42;Umag;Croatia Open;24/07/2021;ATP250;Outdoor;Clay;Semifinals;3;Alcaraz C.;Ramos-Vinolas A.;73;43;963;1563;6;2;7;6;;;;;;;2;0;Completed;1,44;2,75;1,5;2,79;1,51;2,8;1,46;2,69
42;Umag;Croatia Open;25/07/2021;ATP250;Outdoor;Clay;The Final;3;Alcaraz C.;Gasquet R.;73;59;963;1139;6;2;6;2;;;;;;;2;0;Completed;1,25;4;1,27;4,21;1,29;4,9;1,23;4,12
43;Atlanta;BB&T Atlanta Open;26/07/2021;ATP250;Outdoor;Hard;1st Round;3;Fratangelo B.;Seppi A.;190;87;373;863;7;5;7;6;;;;;;;2;0;Completed;1,57;2,37;1,54;2,63;1,68;2,63;1,57;2,38
43;Atlanta;BB&T Atlanta Open;26/07/2021;ATP250;Outdoor;Hard;1st Round;3;Thompson J.;Harris L.;63;51;1077;1303;7;6;1;6;6;2;;;;;2;1;Completed;2,2;1,66;2,33;1,67;2,4;1,69;2,24;1,63
43;Atlanta;BB&T Atlanta Open;26/07/2021;ATP250;Outdoor;Hard;1st Round;3;Johnson S.;Popyrin A.;80;73;916;970;7;6;6;3;;;;;;;2;0;Completed;2,3;1,61;2,13;1,79;2,39;1,8;2,19;1,67
43;Atlanta;BB&T Atlanta Open;27/07/2021;ATP250;Outdoor;Hard;1st Round;3;Gojowczyk P.;Querrey S.;130;70;633;1003;4;6;7;6;7;6;;;;;2;1;Completed;1,9;1,9;1,91;1,98;2,17;2;1,94;1,86
43;Atlanta;BB&T Atlanta Open;27/07/2021;ATP250;Outdoor;Hard;1st Round;3;O Connell C.;Kudla D.;132;103;632;778;4;6;6;3;6;3;;;;;2;1;Completed;1,8;2;1,92;1,97;1,95;2,04;1,84;1,95
43;Atlanta;BB&T Atlanta Open;27/07/2021;ATP250;Outdoor;Hard;1st Round;3;Ruusuvuori E.;Mcdonald M.;78;106;927;770;7;6;7;5;;;;;;;2;0;Completed;2;1,8;2,08;1,83;2,09;1,94;1,95;1,85
43;Atlanta;BB&T Atlanta Open;27/07/2021;ATP250;Outdoor;Hard;1st Round;3;Fritz T.;Donskoy E.;42;154;1560;494;6;3;6;4;;;;;;;2;0;Completed;1,2;4,5;1,24;4,52;1,27;5;1,22;4,21
43;Atlanta;BB&T Atlanta Open;27/07/2021;ATP250;Outdoor;Hard;1st Round;3;Paire B.;Uchiyama Y.;49;120;1385;674;7;5;6;7;6;4;;;;;2;1;Completed;1,57;2,37;1,67;2,33;1,67;2,45;1,6;2,32
43;Atlanta;BB&T Atlanta Open;27/07/2021;ATP250;Outdoor;Hard;1st Round;3;Isner J.;Wolf J.J.;35;151;1718;510;6;4;6;7;6;4;;;;;2;1;Completed;1,25;4;1,25;4,4;1,26;4,85;1,23;4,15
43;Atlanta;BB&T Atlanta Open;28/07/2021;ATP250;Outdoor;Hard;1st Round;3;Nakashima B.;Bryde T.;115;1164;718;7;6;1;6;7;6;4;;;;;2;1;Completed;1,04;13;1,05;13,37;1,06;21;1,03;12,22
43;Atlanta;BB&T Atlanta Open;28/07/2021;ATP250;Outdoor;Hard;1st Round;3;Sock J.;Berankis R.;201;84;353;873;6;7;6;4;7;5;;;;;2;1;Completed;1,57;2,37;1,66;2,35;1,77;2,5;1,61;2,3
43;Atlanta;BB&T Atlanta Open;28/07/2021;ATP250;Outdoor;Hard;1st Round;3;Kyrgios N.;Anderson K.;58;75;1158;958;7;6;6;3;;;;;;;2;0;Completed;1,66;2,2;1,63;2,4;1,69;2,4;1,64;2,24
43;Atlanta;BB&T Atlanta Open;28/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Fritz T.;Johnson S.;42;80;1560;916;6;7;6;4;6;1;;;;;2;1;Completed;1,44;2,75;1,48;2,87;1,48;3,15;1,43;2,79
43;Atlanta;BB&T Atlanta Open;28/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Thompson J.;Gojowczyk P.;63;130;1077;633;7;6;6;4;;;;;;;2;0;Completed;1,66;2,2;1,62;2,45;1,74;2,45;1,63;2,26
43;Atlanta;BB&T Atlanta Open;29/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Nakashima B.;Raonic M.;115;22;718;2338;5;7;6;3;7;6;;;;;2;1;Completed;2,75;1,44;2,93;1,47;2,95;1,57;2,72;1,45
43;Atlanta;BB&T Atlanta Open;29/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Opelka R.;Fratangelo B.;36;190;1716;373;7;6;7;6;;;;;;;2;0;Completed;1,66;2,2;1,55;2,65;1,71;2,65;1,55;2,42
43;Atlanta;BB&T Atlanta Open;29/07/2021;ATP250;Outdoor;Hard;2nd Round;3;O Connell C.;Sinner J.;132;23;632;2320;7;6;6;4;;;;;;;2;0;Completed;3,4;1,33;3,42;1,36;3,65;1,4;3,32;1,32
43;Atlanta;BB&T Atlanta Open;29/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Ruusuvuori E.;Paire B.;78;49;927;1385;4;6;6;4;3;0;;;;;1;1;Retired;1,53;2,5;1,53;2,7;1,65;2,7;1,54;2,46
43;Atlanta;BB&T Atlanta Open;30/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Isner J.;Sock J.;35;201;1718;353;7;6;6;4;;;;;;;2;0;Completed;1,4;3;1,4;3,2;1,44;3,2;1,38;3
43;Atlanta;BB&T Atlanta Open;30/07/2021;ATP250;Outdoor;Hard;2nd Round;3;Norrie C.;Kyrgios N.;29;58;1975;1158;6;1;6;4;;;;;;;2;0;Completed;2,2;1,66;2,13;1,81;2,39;1,83;2,16;1,69
43;Atlanta;BB&T Atlanta Open;30/07/2021;ATP250;Outdoor;Hard;Quarterfinals;3;Nakashima B.;Thompson J.;115;63;718;1077;7;6;7;5;;;;;;;2;0;Completed;1,66;2,2;1,68;2,33;1,78;2,4;1,65;2,23
43;Atlanta;BB&T Atlanta Open;30/07/2021;ATP250;Outdoor;Hard;Quarterfinals;3;Fritz T.;Opelka R.;42;36;1560;1716;7;6;6;7;7;6;;;;;2;1;Completed;1,61;2,3;1,64;2,41;1,67;2,5;1,6;2,33
43;Atlanta;BB&T Atlanta Open;30/07/2021;ATP250;Outdoor;Hard;Quarterfinals;3;Ruusuvuori E.;Norrie C.;78;29;927;1975;7;6;6;3;;;;;;;2;0;Completed;4;1,25;4,54;1,24;4,55;1,28;4,02;1,24
43;Atlanta;BB&T Atlanta Open;31/07/2021;ATP250;Outdoor;Hard;Quarterfinals;3;Isner J.;O Connell C.;35;132;1718;632;7;6;6;7;6;4;;;;;2;1;Completed;1,5;2,62;1,45;3;1,5;3;1,44;2,78
43;Atlanta;BB&T Atlanta Open;31/07/2021;ATP250;Outdoor;Hard;Semifinals;3;Nakashima B.;Ruusuvuori E.;115;78;718;927;3;6;6;4;6;3;;;;;2;1;Completed;2,1;1,72;2,04;1,87;2,3;1,91;2,1;1,73
43;Atlanta;BB&T Atlanta Open;01/08/2021;ATP250;Outdoor;Hard;Semifinals;3;Isner J.;Fritz T.;35;42;1718;1560;7;6;5;7;6;3;;;;;2;1;Completed;2;1,8;2,03;1,88;2,03;1,95;1,97;1,83
43;Atlanta;BB&T Atlanta Open;01/08/2021;ATP250;Outdoor;Hard;The Final;3;Isner J.;Nakashima B.;35;115;1718;718;7;6;7;5;;;;;;;2;0;Completed;1,8;2;1,82;2,11;1,82;2,2;1,74;2,09
44;Kitzbuhel;Generali Open;26/07/2021;ATP250;Outdoor;Clay;1st Round;3;Kovalik J.;Munar J.;131;67;633;1022;6;4;6;4;;;;;;;2;0;Completed;3;1,4;3,35;1,37;3,35;1,47;2,89;1,41
44;Kitzbuhel;Generali Open;26/07/2021;ATP250;Outdoor;Clay;1st Round;3;Taberner C.;Seyboth Wild T.;108;117;756;695;3;6;6;3;6;2;;;;;2;1;Completed;1,5;2,62;1,56;2,59;1,56;2,8;1,5;2,57
44;Kitzbuhel;Generali Open;26/07/2021;ATP250;Outdoor;Clay;1st Round;3;Ymer M.;Cuevas P.;99;94;810;832;6;3;7;5;;;;;;;2;0;Completed;2,62;1,5;3,09;1,42;3,1;1,51;2,73;1,45
44;Kitzbuhel;Generali Open;26/07/2021;ATP250;Outdoor;Clay;1st Round;3;Martinez P.;Pouille L.;97;104;816;775;6;3;6;7;6;4;;;;;2;1;Completed;1,57;2,37;1,63;2,41;1,71;2,58;1,61;2,3
44;Kitzbuhel;Generali Open;26/07/2021;ATP250;Outdoor;Clay;1st Round;3;Vesely J.;Gulbis E.;86;191;865;371;6;4;6;1;;;;;;;2;0;Completed;1,53;2,5;1,51;2,72;1,59;2,72;1,5;2,55
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Rinderknech A.;Delbonis F.;91;46;842;1435;6;2;6;4;;;;;;;2;0;Completed;2,3;1,61;2,35;1,66;2,35;1,71;2,25;1,63
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Rune H.;Travaglia S.;206;88;349;861;6;3;6;4;;;;;;;2;0;Completed;2,1;1,72;2,22;1,73;2,3;1,81;2,13;1,71
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Vilella Martinez M.;Neumayer L.;167;980;446;13;6;7;7;5;6;4;;;;;2;1;Completed;1,16;5;1,22;4,85;1,23;5,25;1,18;4,77
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Cecchinato M.;Albot R.;83;92;888;836;6;3;7;6;;;;;;;2;0;Completed;1,44;2,75;1,46;2,92;1,48;3;1,43;2,78
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Altmaier D.;Djere L.;135;50;603;1342;4;6;6;3;6;3;;;;;2;1;Completed;2,62;1,5;2,43;1,62;2,65;1,62;2,48;1,53
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Mager G.;Novak D.;74;124;960;660;6;4;6;0;;;;;;;2;0;Completed;1,61;2,3;1,74;2,21;1,74;2,4;1,67;2,18
44;Kitzbuhel;Generali Open;27/07/2021;ATP250;Outdoor;Clay;1st Round;3;Erler A.;Alcaraz C.;337;55;146;1206;7;5;1;6;6;2;;;;;2;1;Completed;11;1,05;10,38;1,07;13;1,1;8,85;1,06
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Rinderknech A.;Rune H.;91;206;842;349;6;4;3;6;7;6;;;;;2;1;Completed;1,5;2,62;1,51;2,75;1,57;2,85;1,49;2,61
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Kovalik J.;Vesely J.;131;86;633;865;2;6;6;2;6;4;;;;;2;1;Completed;2,2;1,66;2,17;1,78;2,4;1,78;2,19;1,66
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Krajinovic F.;Taberner C.;33;108;1724;756;6;3;2;6;6;4;;;;;2;1;Completed;1,36;3,2;1,38;3,31;1,4;3,4;1,33;3,21
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Martinez P.;Bautista Agut R.;97;16;816;2720;6;4;6;7;7;5;;;;;2;1;Completed;2,75;1,44;2,79;1,5;3;1,53;2,68;1,46
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Mager G.;Ramos-Vinolas A.;74;43;960;1505;7;6;1;6;7;5;;;;;2;1;Completed;2,1;1,72;2,4;1,65;2,45;1,73;2,3;1,61
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Altmaier D.;Cecchinato M.;135;83;603;888;6;4;6;4;;;;;;;2;0;Completed;1,72;2,1;1,76;2,19;2,1;2,2;1,75;2,07
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Ymer M.;Erler A.;99;337;810;146;6;2;6;3;;;;;;;2;0;Completed;1,36;3,2;1,34;3,63;1,4;4,15;1,34;3,21
44;Kitzbuhel;Generali Open;28/07/2021;ATP250;Outdoor;Clay;2nd Round;3;Ruud C.;Vilella Martinez M.;14;167;3045;446;7;5;5;7;6;4;;;;;2;1;Completed;1,11;6,5;1,08;10,03;1,11;10,25;1,07;8,18
44;Kitzbuhel;Generali Open;29/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Martinez P.;Kovalik J.;97;131;816;633;6;2;6;2;;;;;;;2;0;Completed;1,4;3;1,4;3,22;1,43;3,22;1,39;2,95
44;Kitzbuhel;Generali Open;29/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Altmaier D.;Mager G.;135;74;603;960;6;1;6;7;6;3;;;;;2;1;Completed;1,57;2,37;1,66;2,37;1,67;2,5;1,6;2,31
44;Kitzbuhel;Generali Open;29/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Rinderknech A.;Krajinovic F.;91;33;842;1724;6;4;6;1;;;;;;;2;0;Completed;2,62;1,5;2,69;1,53;2,96;1,53;2,63;1,48
44;Kitzbuhel;Generali Open;29/07/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Ruud C.;Ymer M.;14;99;3045;810;3;6;7;6;6;1;;;;;2;1;Completed;1,2;4,5;1,23;4,66;1,25;4,7;1,21;4,3
44;Kitzbuhel;Generali Open;30/07/2021;ATP250;Outdoor;Clay;Semifinals;3;Martinez P.;Altmaier D.;97;135;816;603;4;6;6;3;6;3;;;;;2;1;Completed;1,72;2,1;1,79;2,14;1,79;2,22;1,72;2,11
44;Kitzbuhel;Generali Open;30/07/2021;ATP250;Outdoor;Clay;Semifinals;3;Ruud C.;Rinderknech A.;14;91;3045;842;6;3;7;6;;;;;;;2;0;Completed;1,57;2,37;1,65;2,39;1,67;2,51;1,6;2,32
44;Kitzbuhel;Generali Open;31/07/2021;ATP250;Outdoor;Clay;The Final;3;Ruud C.;Martinez P.;14;97;3045;816;6;1;4;6;6;3;;;;;2;1;Completed;1,33;3,4;1,3;3,93;1,35;3,93;1,3;3,5
45;Washington;Citi Open;02/08/2021;ATP500;Outdoor;Hard;1st Round;3;Berankis R.;Krueger M.;86;174;873;422;7;6;6;2;;;;;;;2;0;Completed;1,66;2,2;1,85;2,05;1,85;2,3;1,72;2,1
45;Washington;Citi Open;02/08/2021;ATP500;Outdoor;Hard;1st Round;3;Galan D.E.;Paul T.;113;55;725;1193;6;4;6;3;;;;;;;2;0;Completed;3;1,4;3,61;1,33;3,61;1,4;3,13;1,35
45;Washington;Citi Open;02/08/2021;ATP500;Outdoor;Hard;1st Round;3;Seppi A.;Uchiyama Y.;88;123;863;674;3;6;7;5;6;3;;;;;2;1;Completed;1,61;2,3;1,62;2,43;1,71;2,43;1,61;2,29
45;Washington;Citi Open;02/08/2021;ATP500;Outdoor;Hard;1st Round;3;Brooksby J.;Anderson K.;130;75;642;958;7;6;6;3;;;;;;;2;0;Completed;2,3;1,61;2,38;1,65;2,43;1,68;2,27;1,61
45;Washington;Citi Open;02/08/2021;ATP500;Outdoor;Hard;1st Round;3;Giron M.;Marchenko I.;64;157;1047;482;4;6;6;4;7;6;;;;;2;1;Completed;1,4;3;1,44;2,97;1,55;3;1,45;2,71
45;Washington;Citi Open;02/08/2021;ATP500;Outdoor;Hard;1st Round;3;Ivashka I.;Gerasimov E.;65;78;1038;926;7;5;6;4;;;;;;;2;0;Completed;1,44;2,75;1,43;3,01;1,5;3,15;1,43;2,8
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Nishikori K.;Querrey S.;67;68;1003;1003;6;4;6;3;;;;;;;2;0;Completed;1,53;2,5;1,58;2,52;1,61;2,55;1,55;2,41
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Pospisil V.;Gomez E.;61;165;1105;457;4;6;6;3;6;3;;;;;2;1;Completed;1,53;2,5;1,6;2,47;1,63;2,55;1,56;2,4
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Sock J.;Nishioka Y.;192;56;373;1155;6;7;4;0;;;;;;;0;1;Retired;1,72;2,1;1,74;2,21;1,8;2,31;1,71;2,12
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Ruusuvuori E.;Gunneswaran P.;69;158;1002;481;2;6;6;1;6;1;;;;;2;1;Completed;1,28;3,75;1,29;3,98;1,3;4,1;1,27;3,72
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Kudla D.;Lopez F.;103;92;778;832;6;3;6;7;6;3;;;;;2;1;Completed;1,57;2,37;1,53;2,67;1,57;2,73;1,52;2,51
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Nakashima B.;Popyrin A.;89;72;858;970;6;3;6;3;;;;;;;2;0;Completed;1,8;2;1,8;2,11;1,87;2,23;1,78;2,02
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Sandgren T.;Duckworth J.;83;80;897;923;6;3;2;6;6;2;;;;;2;1;Completed;2,1;1,72;2,21;1,73;2,38;1,77;2,17;1,69
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Johnson S.;Ramanathan R.;81;204;921;355;6;3;7;6;;;;;;;2;0;Completed;1,4;3;1,35;3,46;1,5;3,46;1,35;3,15
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;1st Round;3;Ymer E.;Thompson J.;168;62;434;1077;3;6;7;5;6;3;;;;;2;1;Completed;2,5;1,53;2,47;1,6;2,65;1,6;2,46;1,53
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;1st Round;3;Mcdonald M.;Kyrgios N.;107;77;770;928;6;4;6;4;;;;;;;2;0;Completed;2,75;1,44;3,01;1,43;3,01;1,51;2,74;1,44
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Korda S.;Pospisil V.;45;61;1413;1105;7;5;6;4;;;;;;;2;0;Completed;1,44;2,75;1,49;2,84;1,53;2,92;1,45;2,73
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Auger-Aliassime F.;Seppi A.;15;88;2738;863;2;6;6;2;6;2;;;;;2;1;Completed;1,2;4,5;1,22;4,91;1,23;5,25;1,2;4,51
45;Washington;Citi Open;03/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Norrie C.;Giron M.;29;64;1975;1047;6;4;6;3;;;;;;;2;0;Completed;1,3;3,5;1,32;3,77;1,34;3,84;1,29;3,5
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Berankis R.;Kecmanovic M.;86;59;873;1142;6;3;6;2;;;;;;;2;0;Completed;2,37;1,57;2,78;1,51;2,78;1,59;2,44;1,55
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Brooksby J.;Tiafoe F.;130;53;642;1206;7;6;7;5;;;;;;;2;0;Completed;2;1,8;2,31;1,69;2,31;1,95;2,04;1,78
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Johnson S.;De Minaur A.;81;18;921;2565;6;7;6;4;6;2;;;;;2;1;Completed;3;1,4;2,7;1,53;3,1;1,53;2,77;1,44
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Nakashima B.;Evans D.;89;27;858;2131;7;6;6;0;;;;;;;2;0;Completed;1,72;2,1;1,66;2,37;1,75;2,45;1,64;2,25
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Millman J.;Ymer E.;43;168;1476;434;6;2;7;6;;;;;;;2;0;Completed;1,66;2,2;1,73;2,24;1,74;2,4;1,67;2,19
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Kudla D.;Fritz T.;103;42;778;1515;6;4;6;2;;;;;;;2;0;Completed;3;1,4;3,48;1,36;3,48;1,41;3,13;1,36
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Opelka R.;Galan D.E.;36;113;1706;725;7;6;6;3;;;;;;;2;0;Completed;1,33;3,4;1,36;3,44;1,39;3,44;1,34;3,18
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Harris L.;Sandgren T.;50;83;1303;897;6;4;1;0;;;;;;;1;0;Retired;1,44;2,75;1,48;2,86;1,48;3;1,43;2,76
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Sinner J.;Ruusuvuori E.;24;69;2280;1002;6;2;6;4;;;;;;;2;0;Completed;1,57;2,37;1,65;2,38;1,71;2,45;1,62;2,28
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Ivashka I.;Dimitrov G.;65;21;1038;2466;6;2;7;6;;;;;;;2;0;Completed;1,66;2,2;1,65;2,38;1,71;2,4;1,63;2,26
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Nishikori K.;Bublik A.;67;39;1003;1611;6;2;7;5;;;;;;;2;0;Completed;1,5;2,62;1,52;2,72;1,58;2,76;1,49;2,59
45;Washington;Citi Open;04/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Mcdonald M.;Paire B.;107;49;770;1340;6;7;6;4;6;4;;;;;2;1;Completed;1,44;2,75;1,47;2,93;1,5;3;1,45;2,72
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;2nd Round;3;Nadal R.;Sock J.;3;192;8270;373;6;2;4;6;7;6;;;;;2;1;Completed;1,1;7;1,13;7,01;1,13;8,3;1,11;6,58
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Kudla D.;Nakashima B.;103;89;778;858;3;6;7;6;6;4;;;;;2;1;Completed;3;1,4;3,15;1,41;3,5;1,44;2,99;1,38
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Johnson S.;Berankis R.;81;86;921;873;6;2;6;1;;;;;;;2;0;Completed;1,66;2,2;1,71;2,27;1,8;2,27;1,69;2,15
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Sinner J.;Korda S.;24;45;2280;1413;7;6;7;6;;;;;;;2;0;Completed;1,72;2,1;1,83;2,09;1,84;2,25;1,75;2,04
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Millman J.;Opelka R.;43;36;1476;1706;6;3;7;6;;;;;;;2;0;Completed;2,3;1,61;2,42;1,64;2,5;1,65;2,31;1,6
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Brooksby J.;Auger-Aliassime F.;130;15;642;2738;6;3;6;4;;;;;;;2;0;Completed;2,37;1,57;2,38;1,66;2,55;1,66;2,36;1,57
45;Washington;Citi Open;05/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Nishikori K.;Norrie C.;67;29;1003;1975;3;6;6;3;6;3;;;;;2;1;Completed;2;1,8;2,01;1,89;2,1;2;1,95;1,84
45;Washington;Citi Open;06/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Harris L.;Nadal R.;50;3;1303;8270;6;4;1;6;6;4;;;;;2;1;Completed;4;1,25;4,52;1,25;4,75;1,25;4,11;1,22
45;Washington;Citi Open;06/08/2021;ATP500;Outdoor;Hard;3rd Round;3;Mcdonald M.;Ivashka I.;107;65;770;1038;6;4;6;4;;;;;;;2;0;Completed;2,37;1,57;2,25;1,72;2,4;1,8;2,24;1,64
